,draw_number,date,num1,num2,num3,num4,num5,num6,num7,sup1,sup2,p-1-num1,p-1-num2,p-1-num3,p-1-num4,p-1-num5,p-1-num6,p-1-num7,p-1-sup1,p-1-sup2,p-2-num1,p-2-num2,p-2-num3,p-2-num4,p-2-num5,p-2-num6,p-2-num7,p-2-sup1,p-2-sup2,p-3-num1,p-3-num2,p-3-num3,p-3-num4,p-3-num5,p-3-num6,p-3-num7,p-3-sup1,p-3-sup2,p-4-num1,p-4-num2,p-4-num3,p-4-num4,p-4-num5,p-4-num6,p-4-num7,p-4-sup1,p-4-sup2,p-5-num1,p-5-num2,p-5-num3,p-5-num4,p-5-num5,p-5-num6,p-5-num7,p-5-sup1,p-5-sup2,p-6-num1,p-6-num2,p-6-num3,p-6-num4,p-6-num5,p-6-num6,p-6-num7,p-6-sup1,p-6-sup2,p-7-num1,p-7-num2,p-7-num3,p-7-num4,p-7-num5,p-7-num6,p-7-num7,p-7-sup1,p-7-sup2,p-8-num1,p-8-num2,p-8-num3,p-8-num4,p-8-num5,p-8-num6,p-8-num7,p-8-sup1,p-8-sup2,p-9-num1,p-9-num2,p-9-num3,p-9-num4,p-9-num5,p-9-num6,p-9-num7,p-9-sup1,p-9-sup2,p-10-num1,p-10-num2,p-10-num3,p-10-num4,p-10-num5,p-10-num6,p-10-num7,p-10-sup1,p-10-sup2,p-1,p-2,p-3,p-4,p-5,p-6,p-7,p-8,p-9,p-10,current,random,p-1-9-gong,p-2-9-gong,p-3-9-gong,p-4-9-gong,p-5-9-gong,p-6-9-gong,p-7-9-gong,p-8-9-gong,p-9-9-gong,p-10-9-gong
629,1238,20171107,45,4,37,12,30,26,13,10,17,6,23,21,30,42,44,32,29,9,31,15,22,9,35,40,44,32,36,41,40,38,39,7,23,32,35,19,17,42,20,7,31,28,12,1,25,43,36,7,30,14,9,26,41,38,41,45,8,14,6,13,33,15,42,15,6,37,29,42,14,31,30,45,1,44,20,41,24,12,45,6,38,16,45,4,35,8,28,27,22,34,24,8,44,23,22,21,36,4,37,"[6, 23, 21, 30, 42, 44, 32]","[31, 15, 22, 9, 35, 40, 44]","[41, 40, 38, 39, 7, 23, 32]","[17, 42, 20, 7, 31, 28, 12]","[43, 36, 7, 30, 14, 9, 26]","[41, 45, 8, 14, 6, 13, 33]","[15, 6, 37, 29, 42, 14, 31]","[1, 44, 20, 41, 24, 12, 45]","[16, 45, 4, 35, 8, 28, 27]","[24, 8, 44, 23, 22, 21, 36]","[45, 4, 37, 12, 30, 26, 13]","[35, 8, 42, 43, 44, 20, 21]","[13, 28, 40, 31, 31, 43, 13]","[18, 1, 44, 19, 41, 31, 40]","[38, 1, 18, 4, 36, 25, 13]","[35, 19, 36, 5, 21, 40, 28]","[42, 10, 29, 31, 26, 28, 22]","[38, 1, 33, 9, 31, 40, 19]","[31, 10, 14, 24, 31, 43, 7]","[3, 37, 36, 18, 31, 37, 1]","[33, 1, 17, 21, 41, 40, 28]","[4, 28, 42, 27, 21, 19, 37]"
630,1239,20171114,15,3,16,5,25,30,1,40,12,45,4,37,12,30,26,13,10,17,6,23,21,30,42,44,32,29,9,31,15,22,9,35,40,44,32,36,41,40,38,39,7,23,32,35,19,17,42,20,7,31,28,12,1,25,43,36,7,30,14,9,26,41,38,41,45,8,14,6,13,33,15,42,15,6,37,29,42,14,31,30,45,1,44,20,41,24,12,45,6,38,16,45,4,35,8,28,27,22,34,"[45, 4, 37, 12, 30, 26, 13]","[6, 23, 21, 30, 42, 44, 32]","[31, 15, 22, 9, 35, 40, 44]","[41, 40, 38, 39, 7, 23, 32]","[17, 42, 20, 7, 31, 28, 12]","[43, 36, 7, 30, 14, 9, 26]","[41, 45, 8, 14, 6, 13, 33]","[15, 6, 37, 29, 42, 14, 31]","[1, 44, 20, 41, 24, 12, 45]","[16, 45, 4, 35, 8, 28, 27]","[15, 3, 16, 5, 25, 30, 1]","[33, 2, 34, 40, 19, 22, 29]","[1, 37, 14, 40, 16, 34, 34]","[13, 28, 40, 31, 31, 43, 13]","[18, 1, 44, 19, 41, 31, 40]","[38, 1, 18, 4, 36, 25, 13]","[35, 19, 36, 5, 21, 40, 28]","[42, 10, 29, 31, 26, 28, 22]","[38, 1, 33, 9, 31, 40, 19]","[31, 10, 14, 24, 31, 43, 7]","[3, 37, 36, 18, 31, 37, 1]","[33, 1, 17, 21, 41, 40, 28]"
631,1240,20171121,14,15,45,33,26,16,23,24,5,15,3,16,5,25,30,1,40,12,45,4,37,12,30,26,13,10,17,6,23,21,30,42,44,32,29,9,31,15,22,9,35,40,44,32,36,41,40,38,39,7,23,32,35,19,17,42,20,7,31,28,12,1,25,43,36,7,30,14,9,26,41,38,41,45,8,14,6,13,33,15,42,15,6,37,29,42,14,31,30,45,1,44,20,41,24,12,45,6,38,"[15, 3, 16, 5, 25, 30, 1]","[45, 4, 37, 12, 30, 26, 13]","[6, 23, 21, 30, 42, 44, 32]","[31, 15, 22, 9, 35, 40, 44]","[41, 40, 38, 39, 7, 23, 32]","[17, 42, 20, 7, 31, 28, 12]","[43, 36, 7, 30, 14, 9, 26]","[41, 45, 8, 14, 6, 13, 33]","[15, 6, 37, 29, 42, 14, 31]","[1, 44, 20, 41, 24, 12, 45]","[14, 15, 45, 33, 26, 16, 23]","[1, 36, 10, 44, 13, 14, 29]","[31, 28, 20, 36, 36, 1, 7]","[1, 37, 14, 40, 16, 34, 34]","[13, 28, 40, 31, 31, 43, 13]","[18, 1, 44, 19, 41, 31, 40]","[38, 1, 18, 4, 36, 25, 13]","[35, 19, 36, 5, 21, 40, 28]","[42, 10, 29, 31, 26, 28, 22]","[38, 1, 33, 9, 31, 40, 19]","[31, 10, 14, 24, 31, 43, 7]","[3, 37, 36, 18, 31, 37, 1]"
632,1241,20171128,16,3,9,7,28,35,19,10,1,14,15,45,33,26,16,23,24,5,15,3,16,5,25,30,1,40,12,45,4,37,12,30,26,13,10,17,6,23,21,30,42,44,32,29,9,31,15,22,9,35,40,44,32,36,41,40,38,39,7,23,32,35,19,17,42,20,7,31,28,12,1,25,43,36,7,30,14,9,26,41,38,41,45,8,14,6,13,33,15,42,15,6,37,29,42,14,31,30,45,"[14, 15, 45, 33, 26, 16, 23]","[15, 3, 16, 5, 25, 30, 1]","[45, 4, 37, 12, 30, 26, 13]","[6, 23, 21, 30, 42, 44, 32]","[31, 15, 22, 9, 35, 40, 44]","[41, 40, 38, 39, 7, 23, 32]","[17, 42, 20, 7, 31, 28, 12]","[43, 36, 7, 30, 14, 9, 26]","[41, 45, 8, 14, 6, 13, 33]","[15, 6, 37, 29, 42, 14, 31]","[16, 3, 9, 7, 28, 35, 19]","[1, 3, 38, 39, 10, 13, 19]","[29, 1, 1, 7, 41, 4, 4]","[31, 28, 20, 36, 36, 1, 7]","[1, 37, 14, 40, 16, 34, 34]","[13, 28, 40, 31, 31, 43, 13]","[18, 1, 44, 19, 41, 31, 40]","[38, 1, 18, 4, 36, 25, 13]","[35, 19, 36, 5, 21, 40, 28]","[42, 10, 29, 31, 26, 28, 22]","[38, 1, 33, 9, 31, 40, 19]","[31, 10, 14, 24, 31, 43, 7]"
633,1242,20171205,45,4,22,34,26,9,28,43,15,16,3,9,7,28,35,19,10,1,14,15,45,33,26,16,23,24,5,15,3,16,5,25,30,1,40,12,45,4,37,12,30,26,13,10,17,6,23,21,30,42,44,32,29,9,31,15,22,9,35,40,44,32,36,41,40,38,39,7,23,32,35,19,17,42,20,7,31,28,12,1,25,43,36,7,30,14,9,26,41,38,41,45,8,14,6,13,33,15,42,"[16, 3, 9, 7, 28, 35, 19]","[14, 15, 45, 33, 26, 16, 23]","[15, 3, 16, 5, 25, 30, 1]","[45, 4, 37, 12, 30, 26, 13]","[6, 23, 21, 30, 42, 44, 32]","[31, 15, 22, 9, 35, 40, 44]","[41, 40, 38, 39, 7, 23, 32]","[17, 42, 20, 7, 31, 28, 12]","[43, 36, 7, 30, 14, 9, 26]","[41, 45, 8, 14, 6, 13, 33]","[45, 4, 22, 34, 26, 9, 28]","[7, 41, 42, 17, 22, 27, 30]","[33, 28, 37, 5, 6, 16, 25]","[29, 1, 1, 7, 41, 4, 4]","[31, 28, 20, 36, 36, 1, 7]","[1, 37, 14, 40, 16, 34, 34]","[13, 28, 40, 31, 31, 43, 13]","[18, 1, 44, 19, 41, 31, 40]","[38, 1, 18, 4, 36, 25, 13]","[35, 19, 36, 5, 21, 40, 28]","[42, 10, 29, 31, 26, 28, 22]","[38, 1, 33, 9, 31, 40, 19]"
634,1243,20171212,6,31,35,7,4,43,3,5,2,45,4,22,34,26,9,28,43,15,16,3,9,7,28,35,19,10,1,14,15,45,33,26,16,23,24,5,15,3,16,5,25,30,1,40,12,45,4,37,12,30,26,13,10,17,6,23,21,30,42,44,32,29,9,31,15,22,9,35,40,44,32,36,41,40,38,39,7,23,32,35,19,17,42,20,7,31,28,12,1,25,43,36,7,30,14,9,26,41,38,"[45, 4, 22, 34, 26, 9, 28]","[16, 3, 9, 7, 28, 35, 19]","[14, 15, 45, 33, 26, 16, 23]","[15, 3, 16, 5, 25, 30, 1]","[45, 4, 37, 12, 30, 26, 13]","[6, 23, 21, 30, 42, 44, 32]","[31, 15, 22, 9, 35, 40, 44]","[41, 40, 38, 39, 7, 23, 32]","[17, 42, 20, 7, 31, 28, 12]","[43, 36, 7, 30, 14, 9, 26]","[6, 31, 35, 7, 4, 43, 3]","[1, 35, 40, 15, 23, 24, 29]","[1, 37, 44, 14, 41, 28, 34]","[33, 28, 37, 5, 6, 16, 25]","[29, 1, 1, 7, 41, 4, 4]","[31, 28, 20, 36, 36, 1, 7]","[1, 37, 14, 40, 16, 34, 34]","[13, 28, 40, 31, 31, 43, 13]","[18, 1, 44, 19, 41, 31, 40]","[38, 1, 18, 4, 36, 25, 13]","[35, 19, 36, 5, 21, 40, 28]","[42, 10, 29, 31, 26, 28, 22]"
635,1244,20171219,34,35,18,44,26,37,5,1,36,6,31,35,7,4,43,3,5,2,45,4,22,34,26,9,28,43,15,16,3,9,7,28,35,19,10,1,14,15,45,33,26,16,23,24,5,15,3,16,5,25,30,1,40,12,45,4,37,12,30,26,13,10,17,6,23,21,30,42,44,32,29,9,31,15,22,9,35,40,44,32,36,41,40,38,39,7,23,32,35,19,17,42,20,7,31,28,12,1,25,"[6, 31, 35, 7, 4, 43, 3]","[45, 4, 22, 34, 26, 9, 28]","[16, 3, 9, 7, 28, 35, 19]","[14, 15, 45, 33, 26, 16, 23]","[15, 3, 16, 5, 25, 30, 1]","[45, 4, 37, 12, 30, 26, 13]","[6, 23, 21, 30, 42, 44, 32]","[31, 15, 22, 9, 35, 40, 44]","[41, 40, 38, 39, 7, 23, 32]","[17, 42, 20, 7, 31, 28, 12]","[34, 35, 18, 44, 26, 37, 5]","[35, 37, 15, 18, 20, 21, 22]","[13, 10, 6, 5, 21, 40, 19]","[1, 37, 44, 14, 41, 28, 34]","[33, 28, 37, 5, 6, 16, 25]","[29, 1, 1, 7, 41, 4, 4]","[31, 28, 20, 36, 36, 1, 7]","[1, 37, 14, 40, 16, 34, 34]","[13, 28, 40, 31, 31, 43, 13]","[18, 1, 44, 19, 41, 31, 40]","[38, 1, 18, 4, 36, 25, 13]","[35, 19, 36, 5, 21, 40, 28]"
636,1245,20171226,7,30,37,2,41,9,45,33,23,34,35,18,44,26,37,5,1,36,6,31,35,7,4,43,3,5,2,45,4,22,34,26,9,28,43,15,16,3,9,7,28,35,19,10,1,14,15,45,33,26,16,23,24,5,15,3,16,5,25,30,1,40,12,45,4,37,12,30,26,13,10,17,6,23,21,30,42,44,32,29,9,31,15,22,9,35,40,44,32,36,41,40,38,39,7,23,32,35,19,"[34, 35, 18, 44, 26, 37, 5]","[6, 31, 35, 7, 4, 43, 3]","[45, 4, 22, 34, 26, 9, 28]","[16, 3, 9, 7, 28, 35, 19]","[14, 15, 45, 33, 26, 16, 23]","[15, 3, 16, 5, 25, 30, 1]","[45, 4, 37, 12, 30, 26, 13]","[6, 23, 21, 30, 42, 44, 32]","[31, 15, 22, 9, 35, 40, 44]","[41, 40, 38, 39, 7, 23, 32]","[7, 30, 37, 2, 41, 9, 45]","[32, 4, 5, 6, 7, 10, 11]","[24, 1, 28, 39, 41, 22, 31]","[13, 10, 6, 5, 21, 40, 19]","[1, 37, 44, 14, 41, 28, 34]","[33, 28, 37, 5, 6, 16, 25]","[29, 1, 1, 7, 41, 4, 4]","[31, 28, 20, 36, 36, 1, 7]","[1, 37, 14, 40, 16, 34, 34]","[13, 28, 40, 31, 31, 43, 13]","[18, 1, 44, 19, 41, 31, 40]","[38, 1, 18, 4, 36, 25, 13]"
637,1246,20180102,8,26,1,12,30,43,28,7,11,7,30,37,2,41,9,45,33,23,34,35,18,44,26,37,5,1,36,6,31,35,7,4,43,3,5,2,45,4,22,34,26,9,28,43,15,16,3,9,7,28,35,19,10,1,14,15,45,33,26,16,23,24,5,15,3,16,5,25,30,1,40,12,45,4,37,12,30,26,13,10,17,6,23,21,30,42,44,32,29,9,31,15,22,9,35,40,44,32,36,"[7, 30, 37, 2, 41, 9, 45]","[34, 35, 18, 44, 26, 37, 5]","[6, 31, 35, 7, 4, 43, 3]","[45, 4, 22, 34, 26, 9, 28]","[16, 3, 9, 7, 28, 35, 19]","[14, 15, 45, 33, 26, 16, 23]","[15, 3, 16, 5, 25, 30, 1]","[45, 4, 37, 12, 30, 26, 13]","[6, 23, 21, 30, 42, 44, 32]","[31, 15, 22, 9, 35, 40, 44]","[8, 26, 1, 12, 30, 43, 28]","[32, 39, 43, 14, 16, 20, 30]","[15, 1, 14, 15, 26, 28, 1]","[24, 1, 28, 39, 41, 22, 31]","[13, 10, 6, 5, 21, 40, 19]","[1, 37, 44, 14, 41, 28, 34]","[33, 28, 37, 5, 6, 16, 25]","[29, 1, 1, 7, 41, 4, 4]","[31, 28, 20, 36, 36, 1, 7]","[1, 37, 14, 40, 16, 34, 34]","[13, 28, 40, 31, 31, 43, 13]","[18, 1, 44, 19, 41, 31, 40]"
638,1247,20180109,45,26,8,1,43,9,40,34,27,8,26,1,12,30,43,28,7,11,7,30,37,2,41,9,45,33,23,34,35,18,44,26,37,5,1,36,6,31,35,7,4,43,3,5,2,45,4,22,34,26,9,28,43,15,16,3,9,7,28,35,19,10,1,14,15,45,33,26,16,23,24,5,15,3,16,5,25,30,1,40,12,45,4,37,12,30,26,13,10,17,6,23,21,30,42,44,32,29,9,"[8, 26, 1, 12, 30, 43, 28]","[7, 30, 37, 2, 41, 9, 45]","[34, 35, 18, 44, 26, 37, 5]","[6, 31, 35, 7, 4, 43, 3]","[45, 4, 22, 34, 26, 9, 28]","[16, 3, 9, 7, 28, 35, 19]","[14, 15, 45, 33, 26, 16, 23]","[15, 3, 16, 5, 25, 30, 1]","[45, 4, 37, 12, 30, 26, 13]","[6, 23, 21, 30, 42, 44, 32]","[45, 26, 8, 1, 43, 9, 40]","[39, 41, 44, 15, 21, 22, 27]","[17, 10, 5, 40, 16, 40, 34]","[15, 1, 14, 15, 26, 28, 1]","[24, 1, 28, 39, 41, 22, 31]","[13, 10, 6, 5, 21, 40, 19]","[1, 37, 44, 14, 41, 28, 34]","[33, 28, 37, 5, 6, 16, 25]","[29, 1, 1, 7, 41, 4, 4]","[31, 28, 20, 36, 36, 1, 7]","[1, 37, 14, 40, 16, 34, 34]","[13, 28, 40, 31, 31, 43, 13]"
639,1248,20180116,9,37,26,23,30,7,4,38,5,45,26,8,1,43,9,40,34,27,8,26,1,12,30,43,28,7,11,7,30,37,2,41,9,45,33,23,34,35,18,44,26,37,5,1,36,6,31,35,7,4,43,3,5,2,45,4,22,34,26,9,28,43,15,16,3,9,7,28,35,19,10,1,14,15,45,33,26,16,23,24,5,15,3,16,5,25,30,1,40,12,45,4,37,12,30,26,13,10,17,"[45, 26, 8, 1, 43, 9, 40]","[8, 26, 1, 12, 30, 43, 28]","[7, 30, 37, 2, 41, 9, 45]","[34, 35, 18, 44, 26, 37, 5]","[6, 31, 35, 7, 4, 43, 3]","[45, 4, 22, 34, 26, 9, 28]","[16, 3, 9, 7, 28, 35, 19]","[14, 15, 45, 33, 26, 16, 23]","[15, 3, 16, 5, 25, 30, 1]","[45, 4, 37, 12, 30, 26, 13]","[9, 37, 26, 23, 30, 7, 4]","[1, 37, 8, 11, 45, 23, 29]","[1, 10, 33, 8, 36, 28, 16]","[17, 10, 5, 40, 16, 40, 34]","[15, 1, 14, 15, 26, 28, 1]","[24, 1, 28, 39, 41, 22, 31]","[13, 10, 6, 5, 21, 40, 19]","[1, 37, 44, 14, 41, 28, 34]","[33, 28, 37, 5, 6, 16, 25]","[29, 1, 1, 7, 41, 4, 4]","[31, 28, 20, 36, 36, 1, 7]","[1, 37, 14, 40, 16, 34, 34]"
640,1249,20180123,31,25,21,44,33,28,16,35,1,9,37,26,23,30,7,4,38,5,45,26,8,1,43,9,40,34,27,8,26,1,12,30,43,28,7,11,7,30,37,2,41,9,45,33,23,34,35,18,44,26,37,5,1,36,6,31,35,7,4,43,3,5,2,45,4,22,34,26,9,28,43,15,16,3,9,7,28,35,19,10,1,14,15,45,33,26,16,23,24,5,15,3,16,5,25,30,1,40,12,"[9, 37, 26, 23, 30, 7, 4]","[45, 26, 8, 1, 43, 9, 40]","[8, 26, 1, 12, 30, 43, 28]","[7, 30, 37, 2, 41, 9, 45]","[34, 35, 18, 44, 26, 37, 5]","[6, 31, 35, 7, 4, 43, 3]","[45, 4, 22, 34, 26, 9, 28]","[16, 3, 9, 7, 28, 35, 19]","[14, 15, 45, 33, 26, 16, 23]","[15, 3, 16, 5, 25, 30, 1]","[31, 25, 21, 44, 33, 28, 16]","[33, 2, 4, 5, 21, 24, 28]","[19, 19, 15, 27, 16, 22, 25]","[1, 10, 33, 8, 36, 28, 16]","[17, 10, 5, 40, 16, 40, 34]","[15, 1, 14, 15, 26, 28, 1]","[24, 1, 28, 39, 41, 22, 31]","[13, 10, 6, 5, 21, 40, 19]","[1, 37, 44, 14, 41, 28, 34]","[33, 28, 37, 5, 6, 16, 25]","[29, 1, 1, 7, 41, 4, 4]","[31, 28, 20, 36, 36, 1, 7]"
641,1250,20180130,24,12,45,5,40,31,2,30,16,31,25,21,44,33,28,16,35,1,9,37,26,23,30,7,4,38,5,45,26,8,1,43,9,40,34,27,8,26,1,12,30,43,28,7,11,7,30,37,2,41,9,45,33,23,34,35,18,44,26,37,5,1,36,6,31,35,7,4,43,3,5,2,45,4,22,34,26,9,28,43,15,16,3,9,7,28,35,19,10,1,14,15,45,33,26,16,23,24,5,"[31, 25, 21, 44, 33, 28, 16]","[9, 37, 26, 23, 30, 7, 4]","[45, 26, 8, 1, 43, 9, 40]","[8, 26, 1, 12, 30, 43, 28]","[7, 30, 37, 2, 41, 9, 45]","[34, 35, 18, 44, 26, 37, 5]","[6, 31, 35, 7, 4, 43, 3]","[45, 4, 22, 34, 26, 9, 28]","[16, 3, 9, 7, 28, 35, 19]","[14, 15, 45, 33, 26, 16, 23]","[24, 12, 45, 5, 40, 31, 2]","[32, 33, 40, 42, 43, 14, 18]","[18, 1, 40, 39, 31, 40, 7]","[19, 19, 15, 27, 16, 22, 25]","[1, 10, 33, 8, 36, 28, 16]","[17, 10, 5, 40, 16, 40, 34]","[15, 1, 14, 15, 26, 28, 1]","[24, 1, 28, 39, 41, 22, 31]","[13, 10, 6, 5, 21, 40, 19]","[1, 37, 44, 14, 41, 28, 34]","[33, 28, 37, 5, 6, 16, 25]","[29, 1, 1, 7, 41, 4, 4]"
642,1251,20180206,6,35,43,41,22,40,11,21,45,24,12,45,5,40,31,2,30,16,31,25,21,44,33,28,16,35,1,9,37,26,23,30,7,4,38,5,45,26,8,1,43,9,40,34,27,8,26,1,12,30,43,28,7,11,7,30,37,2,41,9,45,33,23,34,35,18,44,26,37,5,1,36,6,31,35,7,4,43,3,5,2,45,4,22,34,26,9,28,43,15,16,3,9,7,28,35,19,10,1,"[24, 12, 45, 5, 40, 31, 2]","[31, 25, 21, 44, 33, 28, 16]","[9, 37, 26, 23, 30, 7, 4]","[45, 26, 8, 1, 43, 9, 40]","[8, 26, 1, 12, 30, 43, 28]","[7, 30, 37, 2, 41, 9, 45]","[34, 35, 18, 44, 26, 37, 5]","[6, 31, 35, 7, 4, 43, 3]","[45, 4, 22, 34, 26, 9, 28]","[16, 3, 9, 7, 28, 35, 19]","[6, 35, 43, 41, 22, 40, 11]","[1, 36, 12, 15, 20, 26, 30]","[4, 19, 1, 36, 21, 4, 13]","[18, 1, 40, 39, 31, 40, 7]","[19, 19, 15, 27, 16, 22, 25]","[1, 10, 33, 8, 36, 28, 16]","[17, 10, 5, 40, 16, 40, 34]","[15, 1, 14, 15, 26, 28, 1]","[24, 1, 28, 39, 41, 22, 31]","[13, 10, 6, 5, 21, 40, 19]","[1, 37, 44, 14, 41, 28, 34]","[33, 28, 37, 5, 6, 16, 25]"
643,1252,20180213,42,26,3,37,40,2,35,36,32,6,35,43,41,22,40,11,21,45,24,12,45,5,40,31,2,30,16,31,25,21,44,33,28,16,35,1,9,37,26,23,30,7,4,38,5,45,26,8,1,43,9,40,34,27,8,26,1,12,30,43,28,7,11,7,30,37,2,41,9,45,33,23,34,35,18,44,26,37,5,1,36,6,31,35,7,4,43,3,5,2,45,4,22,34,26,9,28,43,15,"[6, 35, 43, 41, 22, 40, 11]","[24, 12, 45, 5, 40, 31, 2]","[31, 25, 21, 44, 33, 28, 16]","[9, 37, 26, 23, 30, 7, 4]","[45, 26, 8, 1, 43, 9, 40]","[8, 26, 1, 12, 30, 43, 28]","[7, 30, 37, 2, 41, 9, 45]","[34, 35, 18, 44, 26, 37, 5]","[6, 31, 35, 7, 4, 43, 3]","[45, 4, 22, 34, 26, 9, 28]","[42, 26, 3, 37, 40, 2, 35]","[2, 35, 8, 9, 13, 17, 24]","[13, 1, 38, 18, 21, 31, 22]","[4, 19, 1, 36, 21, 4, 13]","[18, 1, 40, 39, 31, 40, 7]","[19, 19, 15, 27, 16, 22, 25]","[1, 10, 33, 8, 36, 28, 16]","[17, 10, 5, 40, 16, 40, 34]","[15, 1, 14, 15, 26, 28, 1]","[24, 1, 28, 39, 41, 22, 31]","[13, 10, 6, 5, 21, 40, 19]","[1, 37, 44, 14, 41, 28, 34]"
644,1253,20180220,2,29,1,35,11,15,5,31,21,42,26,3,37,40,2,35,36,32,6,35,43,41,22,40,11,21,45,24,12,45,5,40,31,2,30,16,31,25,21,44,33,28,16,35,1,9,37,26,23,30,7,4,38,5,45,26,8,1,43,9,40,34,27,8,26,1,12,30,43,28,7,11,7,30,37,2,41,9,45,33,23,34,35,18,44,26,37,5,1,36,6,31,35,7,4,43,3,5,2,"[42, 26, 3, 37, 40, 2, 35]","[6, 35, 43, 41, 22, 40, 11]","[24, 12, 45, 5, 40, 31, 2]","[31, 25, 21, 44, 33, 28, 16]","[9, 37, 26, 23, 30, 7, 4]","[45, 26, 8, 1, 43, 9, 40]","[8, 26, 1, 12, 30, 43, 28]","[7, 30, 37, 2, 41, 9, 45]","[34, 35, 18, 44, 26, 37, 5]","[6, 31, 35, 7, 4, 43, 3]","[2, 29, 1, 35, 11, 15, 5]","[6, 39, 43, 14, 16, 20, 22]","[40, 10, 13, 35, 21, 7, 31]","[13, 1, 38, 18, 21, 31, 22]","[4, 19, 1, 36, 21, 4, 13]","[18, 1, 40, 39, 31, 40, 7]","[19, 19, 15, 27, 16, 22, 25]","[1, 10, 33, 8, 36, 28, 16]","[17, 10, 5, 40, 16, 40, 34]","[15, 1, 14, 15, 26, 28, 1]","[24, 1, 28, 39, 41, 22, 31]","[13, 10, 6, 5, 21, 40, 19]"
645,1254,20180227,33,2,29,31,16,39,25,42,36,2,29,1,35,11,15,5,31,21,42,26,3,37,40,2,35,36,32,6,35,43,41,22,40,11,21,45,24,12,45,5,40,31,2,30,16,31,25,21,44,33,28,16,35,1,9,37,26,23,30,7,4,38,5,45,26,8,1,43,9,40,34,27,8,26,1,12,30,43,28,7,11,7,30,37,2,41,9,45,33,23,34,35,18,44,26,37,5,1,36,"[2, 29, 1, 35, 11, 15, 5]","[42, 26, 3, 37, 40, 2, 35]","[6, 35, 43, 41, 22, 40, 11]","[24, 12, 45, 5, 40, 31, 2]","[31, 25, 21, 44, 33, 28, 16]","[9, 37, 26, 23, 30, 7, 4]","[45, 26, 8, 1, 43, 9, 40]","[8, 26, 1, 12, 30, 43, 28]","[7, 30, 37, 2, 41, 9, 45]","[34, 35, 18, 44, 26, 37, 5]","[33, 2, 29, 31, 16, 39, 25]","[6, 39, 41, 9, 18, 26, 31]","[5, 37, 5, 21, 11, 1, 31]","[40, 10, 13, 35, 21, 7, 31]","[13, 1, 38, 18, 21, 31, 22]","[4, 19, 1, 36, 21, 4, 13]","[18, 1, 40, 39, 31, 40, 7]","[19, 19, 15, 27, 16, 22, 25]","[1, 10, 33, 8, 36, 28, 16]","[17, 10, 5, 40, 16, 40, 34]","[15, 1, 14, 15, 26, 28, 1]","[24, 1, 28, 39, 41, 22, 31]"
646,1255,20180306,5,30,34,41,18,38,37,28,11,33,2,29,31,16,39,25,42,36,2,29,1,35,11,15,5,31,21,42,26,3,37,40,2,35,36,32,6,35,43,41,22,40,11,21,45,24,12,45,5,40,31,2,30,16,31,25,21,44,33,28,16,35,1,9,37,26,23,30,7,4,38,5,45,26,8,1,43,9,40,34,27,8,26,1,12,30,43,28,7,11,7,30,37,2,41,9,45,33,23,"[33, 2, 29, 31, 16, 39, 25]","[2, 29, 1, 35, 11, 15, 5]","[42, 26, 3, 37, 40, 2, 35]","[6, 35, 43, 41, 22, 40, 11]","[24, 12, 45, 5, 40, 31, 2]","[31, 25, 21, 44, 33, 28, 16]","[9, 37, 26, 23, 30, 7, 4]","[45, 26, 8, 1, 43, 9, 40]","[8, 26, 1, 12, 30, 43, 28]","[7, 30, 37, 2, 41, 9, 45]","[5, 30, 34, 41, 18, 38, 37]","[2, 39, 10, 12, 15, 16, 18]","[22, 19, 27, 38, 36, 28, 16]","[5, 37, 5, 21, 11, 1, 31]","[40, 10, 13, 35, 21, 7, 31]","[13, 1, 38, 18, 21, 31, 22]","[4, 19, 1, 36, 21, 4, 13]","[18, 1, 40, 39, 31, 40, 7]","[19, 19, 15, 27, 16, 22, 25]","[1, 10, 33, 8, 36, 28, 16]","[17, 10, 5, 40, 16, 40, 34]","[15, 1, 14, 15, 26, 28, 1]"
647,1256,20180313,18,23,5,29,35,25,39,15,21,5,30,34,41,18,38,37,28,11,33,2,29,31,16,39,25,42,36,2,29,1,35,11,15,5,31,21,42,26,3,37,40,2,35,36,32,6,35,43,41,22,40,11,21,45,24,12,45,5,40,31,2,30,16,31,25,21,44,33,28,16,35,1,9,37,26,23,30,7,4,38,5,45,26,8,1,43,9,40,34,27,8,26,1,12,30,43,28,7,11,"[5, 30, 34, 41, 18, 38, 37]","[33, 2, 29, 31, 16, 39, 25]","[2, 29, 1, 35, 11, 15, 5]","[42, 26, 3, 37, 40, 2, 35]","[6, 35, 43, 41, 22, 40, 11]","[24, 12, 45, 5, 40, 31, 2]","[31, 25, 21, 44, 33, 28, 16]","[9, 37, 26, 23, 30, 7, 4]","[45, 26, 8, 1, 43, 9, 40]","[8, 26, 1, 12, 30, 43, 28]","[18, 23, 5, 29, 35, 25, 39]","[36, 5, 7, 10, 11, 19, 31]","[11, 1, 2, 18, 1, 25, 43]","[22, 19, 27, 38, 36, 28, 16]","[5, 37, 5, 21, 11, 1, 31]","[40, 10, 13, 35, 21, 7, 31]","[13, 1, 38, 18, 21, 31, 22]","[4, 19, 1, 36, 21, 4, 13]","[18, 1, 40, 39, 31, 40, 7]","[19, 19, 15, 27, 16, 22, 25]","[1, 10, 33, 8, 36, 28, 16]","[17, 10, 5, 40, 16, 40, 34]"
